200 200
120 9 2
138 156 1
127 87 2
99 57 1
193 83 2
168 12 1
188 114 2
102 153 1
112 93 2
183 112 1
15 92 2
94 193 1
70 162 2
191 94 1
13 14 2
51 149 1
107 105 2
128 40 1
115 12 2
188 87 1
37 79 2
174 165 1
127 131 2
45 191 1
105 21 2
168 175 1
62 64 2
133 179 1
115 90 2
193 25 1
164 64 2
98 46 1
131 4 2
93 158 1
116 28 2
31 187 1
188 27 2
29 128 1
155 16 2
20 24 1
96 24 2
0 154 1
64 169 2
81 25 1
58 96 2
188 183 1
189 19 2
84 43 1
123 86 2
150 184 1
98 16 2
68 7 1
16 115 2
144 185 1
75 186 2
143 56 1
91 59 2
92 67 1
61 53 2
62 192 1
140 167 2
62 63 1
101 31 2
98 85 1
65 119 2
188 39 1
115 62 2
90 41 1
95 126 2
86 64 1
101 154 2
152 84 1
172 153 2
60 137 1
161 133 2
91 31 1
177 68 2
63 156 1
140 113 2
9 55 1
198 117 2
7 122 1
75 134 2
51 118 1
151 166 2
84 179 1
57 88 2
107 129 1
123 23 2
32 70 1
117 42 2
58 47 1
189 44 2
90 29 1
47 72 2
197 158 1
151 96 2
89 163 1
166 7 2
193 165 1
183 177 2
139 140 1
86 141 2
122 31 1
2 128 2
82 93 1
102 0 2
54 43 1
173 26 2
178 184 1
4 160 2
92 195 1
58 184 2
55 194 1
103 164 2
9 167 1
96 39 2
146 90 1
174 146 2
144 182 1
126 7 2
116 188 1
147 114 2
57 126 1
196 168 2
184 10 1
61 158 2
69 95 1
199 33 2
41 90 1
33 195 2
90 83 1
53 32 2
140 141 1
197 67 2
81 103 1
103 39 2
106 185 1
146 148 2
23 116 1
83 137 2
89 197 1
81 66 2
90 189 1
135 31 2
191 14 1
80 127 2
180 128 1
81 131 2
56 44 1
187 127 2
69 105 1
138 21 2
183 81 1
150 85 2
21 108 1
133 158 2
161 99 1
102 57 2
189 17 1
163 50 2
41 147 1
122 7 2
26 57 1
13 111 2
106 61 1
4 199 2
40 93 1
162 150 2
155 55 1
95 10 2
7 17 1
93 151 2
30 66 1
73 95 2
165 62 1
16 165 2
199 41 1
129 31 2
10 69 1
173 108 2
160 89 1
197 24 2
191 143 1
27 39 2
187 59 1
73 101 2
42 156 1
74 93 2
50 198 1
126 149 2
75 139 1
92 65 2
26 158 1
16 53 2
104 136 1
26 10 2
164 179 1
61 118 2
60 149 1
140 162 2
119 154 1
151 55 2
138 9 1
150 131 2
197 112 1
27 65 2
107 162 1
192 103 2
130 110 1
149 50 2
83 185 1
57 167 2
59 66 1
23 119 2
63 166 1
73 195 2
36 37 1
81 31 2
92 10 1
152 188 2
39 94 1
186 3 2
99 173 1
15 137 2
166 56 1
4 38 2
87 181 1
18 198 2
100 33 1
60 159 2
121 97 1
45 155 2
141 183 1
28 85 2
100 64 1
193 103 2
20 165 1
12 134 2
155 44 1
159 59 2
151 130 1
28 10 2
147 135 1
60 93 2
142 164 1
121 196 2
77 99 1
72 143 2
2 187 1
64 151 2
193 51 1
175 137 2
187 72 1
131 193 2
122 103 1
95 169 2
52 88 1
40 90 2
126 24 1
153 8 2
46 179 1
44 71 2
32 186 1
163 69 2
13 134 1
57 10 2
162 24 1
48 26 2
26 4 1
148 135 2
51 94 1
90 15 2
169 139 1
199 42 2
111 169 1
131 42 2
21 136 1
101 4 2
155 35 1
108 147 2
189 55 1
103 149 2
162 117 1
163 29 2
3 34 1
188 29 2
11 192 1
186 176 2
6 79 1
158 111 2
167 101 1
140 21 2
161 67 1
77 138 2
42 108 1
101 21 2
179 83 1
42 20 2
130 60 1
145 11 2
136 118 1
186 90 2
154 40 1
179 74 2
131 100 1
53 26 2
92 194 1
79 48 2
141 50 1
30 172 2
57 119 1
104 182 2
164 100 1
141 152 2
77 187 1
8 106 2
104 56 1
3 90 2
104 195 1
163 38 2
5 19 1
178 1 2
55 152 1
123 80 2
89 35 1
48 72 2
170 81 1
86 70 2
91 4 1
122 166 2
98 148 1
95 180 2
139 52 1
177 8 2
162 184 1
196 14 2
163 22 1
143 109 2
63 171 1
75 72 2
124 119 1
78 116 2
173 109 1
91 181 2
81 133 1
184 92 2
144 14 1
122 133 2
92 6 1
111 11 2
125 18 1
74 119 2
169 74 1
64 146 2
144 148 1
77 54 2
172 7 1
75 185 2
194 51 1
84 173 2
0 114 1
129 158 2
60 85 1
18 104 2
44 194 1
37 53 2
11 165 1
124 132 2
54 13 1
130 46 2
93 24 1
195 63 2
157 173 1
31 9 2
114 60 1
86 156 2
48 142 1
188 119 2
130 101 1
51 4 2
99 70 1
64 162 2
77 150 1
138 182 2
6 65 1
76 176 2
111 113 1
126 71 2
90 92 1
42 173 2
23 44 1
198 110 2
172 54 1
38 55 2
79 167 1
2 153 2
152 94 1
144 186 2
60 120 1
156 179 2
145 138 1
70 120 2
2 116 1
88 80 2
98 31 1
152 195 2
195 120 1
114 127 2
108 3 1
168 185 2
16 37 1
104 194 2
179 164 1
193 186 2
37 9 1
43 102 2
46 33 1
190 27 2
113 111 1
0 198 2
165 153 1
187 159 2
156 23 1
50 80 2
148 16 1
102 184 2
104 199 1
151 44 2
192 139 1
25 109 2
174 69 1
57 128 2
127 165 1
59 8 2
78 48 1
63 0 2
118 174 1
25 118 2
135 29 1
116 176 2
31 24 1
66 197 2
172 101 1
7 20 2
131 2 1
46 146 2
157 71 1
79 133 2
137 117 1
164 128 2
12 25 1
121 123 2
192 75 1
79 173 2
156 67 1
196 198 2
140 105 1
49 105 2
71 153 1
127 12 2
27 51 1
175 92 2
2 73 1
76 158 2
172 178 1
75 119 2
115 198 1
125 94 2
121 39 1
2 137 2
185 54 1
147 58 2
171 48 1
84 113 2
13 79 1
188 141 2
23 151 1
192 127 2
95 36 1
31 44 2
143 191 1
78 93 2
27 59 1
12 131 2
134 76 1
10 8 2
109 68 1
4 187 2
156 62 1
180 76 2
21 20 1
192 98 2
152 152 1
63 38 2
68 81 1
36 91 2
18 64 1
12 44 2
134 181 1
150 49 2
170 96 1
193 0 2
78 80 1
19 52 2
161 62 1
30 120 2
36 187 1
177 166 2
165 32 1
27 108 2
118 195 1
142 129 2
180 88 1
10 54 2
73 33 1
35 111 2
141 138 1
19 151 2
22 73 1
128 163 2
59 170 1
31 148 2
122 184 1
65 15 2
35 54 1
30 7 2
127 19 1
188 12 2
168 123 1
114 136 2
73 45 1
2 107 2
22 29 1
111 3 2
114 28 1
120 77 2
140 26 1
113 61 2
49 71 1
126 70 2
156 153 1
127 86 2
20 29 1
179 42 2
27 136 1
153 39 2
154 199 1
140 42 2
47 18 1
51 103 2
7 136 1
36 173 2
134 150 1
74 186 2
50 122 1
55 113 2
170 172 1
134 9 2
127 158 1
28 23 2
5 119 1
55 16 2
98 197 1
129 7 2
134 62 1
193 1 2
2 16 1
43 44 2
16 191 1
143 113 2
5 61 1
6 72 2
64 125 1
53 153 2
82 169 1
18 149 2
114 3 1
124 34 2
90 98 1
175 190 2
78 156 1
147 11 2
23 95 1
179 104 2
66 63 1
108 127 2
100 45 1
183 8 2
47 68 1
86 58 2
49 171 1
8 12 2
77 120 1
17 93 2
13 30 1
146 62 2
58 148 1
74 67 2
136 43 1
183 102 2
29 174 1
47 130 2
162 105 1
178 193 2
122 146 1
60 136 2
75 182 1
88 173 2
82 56 1
186 69 2
69 78 1
17 45 2
74 65 1
194 185 2
11 2 1
111 48 2
73 24 1
10 143 2
145 49 1
156 107 2
17 85 1
35 181 2
62 4 1
76 159 2
7 148 1
97 151 2
174 157 1
44 70 2
68 29 1
67 152 2
136 194 1
145 125 2
161 140 1
49 65 2
24 151 1
132 45 2
175 113 1
192 190 2
38 88 1
38 188 2
185 171 1
42 186 2
130 41 1
194 23 2
186 123 1
61 84 2
103 106 1
73 155 2
185 131 1
31 83 2
177 106 1
137 111 2
131 194 1
51 184 2
77 89 1
107 65 2
14 108 1
100 29 2
170 149 1
32 62 2
96 7 1
83 110 2
115 5 1
102 140 2
168 160 1
11 50 2
46 69 1
144 57 2
16 187 1
86 184 2
7 98 1
8 96 2
12 16 1
117 107 2
89 2 1
22 14 2
98 139 1
72 81 2
8 68 1
102 47 2
90 126 1
138 32 2
185 184 1
2 174 2
96 145 1
136 14 2
48 31 1
197 163 2
62 22 1
98 194 2
2 171 1
170 23 2
137 52 1
32 73 2
138 195 1
172 46 2
18 155 1
157 194 2
68 128 1
1 74 2
168 145 1
197 35 2
111 123 1
179 167 2
178 75 1
100 144 2
150 198 1
12 73 2
158 137 1
75 51 2
152 170 1
78 82 2
167 175 1
8 191 2
119 38 1
93 188 2
69 144 1
53 182 2
196 182 1
19 105 2
113 182 1
49 112 2
160 172 1
22 156 2
96 185 1
46 103 2
92 95 1
131 123 2
172 132 1
22 87 2
198 17 1
33 146 2
125 102 1
161 141 2
157 153 1
161 56 2
191 86 1
43 51 2
176 131 1
48 92 2
5 145 1
8 66 2
47 69 1
39 51 2
199 15 1
45 188 2
7 190 1
109 64 2
186 96 1
162 94 2
199 51 1
11 64 2
194 137 1
27 195 2
135 4 1
12 70 2
41 97 1
38 51 2
193 73 1
142 65 2
47 11 1
194 187 2
24 164 1
184 117 2
8 37 1
160 194 2
56 98 1
138 133 2
97 3 1
37 45 2
58 174 1
196 104 2
30 113 1
58 38 2
74 50 1
32 84 2
99 94 1
24 117 2
61 142 1
145 155 2
83 117 1
91 106 2
171 29 1
164 133 2
162 158 1
28 172 2
94 16 1
29 42 2
129 157 1
90 96 2
64 1 1
78 142 2
27 176 1
176 138 2
190 12 1
23 194 2
2 17 1
64 94 2
34 163 1
160 178 2
103 186 1
14 129 2
106 159 1
101 89 2
95 22 1
164 143 2
177 196 1
24 121 2
9 158 1
81 129 2
167 137 1
16 105 2
126 38 1
174 119 2
190 47 1
112 69 2
149 7 1
58 4 2
165 197 1
175 53 2
130 188 1
187 88 2
61 77 1
9 79 2
151 27 1
179 140 2
181 95 1
35 100 2
181 0 1
198 196 2
180 95 1
58 120 2
33 61 1
133 80 2
51 105 1
40 60 2
162 86 1
62 110 2
93 123 1
14 167 2
7 150 1
117 147 2
141 198 1
147 44 2
53 149 1
13 112 2
159 79 1
91 102 2
27 194 1
98 77 2
121 68 1
135 100 2
95 60 1
86 116 2
34 136 1
41 164 2
183 35 1
128 92 2
101 88 1
156 20 2
120 48 1
38 5 2
6 140 1
166 95 2
36 9 1
19 37 2
12 15 1
119 100 2
103 192 1
152 162 2
108 108 1
83 89 2
155 65 1
88 5 2
130 105 1
136 67 2
89 50 1
150 171 2
66 36 1
123 70 2
194 64 1
159 112 2
187 34 1
16 141 2
64 122 1
12 171 2
43 121 1
192 89 2
55 158 1
126 82 2
137 77 1
24 156 2
61 92 1
58 185 2
189 179 1
146 138 2
145 181 1
131 111 2
116 149 1
95 146 2
51 31 1
193 146 2
79 146 1
51 41 2
198 34 1
161 88 2
22 54 1
189 191 2
148 51 1
15 152 2
124 185 1
182 98 2
82 65 1
58 11 2
196 197 1
195 113 2
52 25 1
87 17 2
178 155 1
3 189 2
49 76 1
113 189 2
55 42 1
152 74 2
38 160 1
46 82 2
45 10 1
174 97 2
10 162 1
128 65 2
67 125 1
99 123 2
157 104 1
133 76 2
16 20 1
105 59 2
79 141 1
38 62 2
107 88 1
123 89 2
141 21 1
46 50 2
135 174 1
18 61 2
74 197 1
1 103 2
195 119 1
134 75 2
186 150 1
154 91 2
125 121 1
25 165 2
114 143 1
81 89 2
199 84 1
104 70 2
25 29 1
110 127 2
12 74 1
100 115 2
120 166 1
11 60 2
199 147 1
2 42 2
166 116 1
53 196 2
39 116 1
187 145 2
152 194 1
169 161 2
141 31 1
164 8 2
61 178 1
79 93 2
23 130 1
95 119 2
186 192 1
71 55 2
81 18 1
37 63 2
196 169 1
18 197 2
123 58 1
39 133 2
31 77 1
109 143 2
161 122 1
68 70 2
177 152 1
67 55 2
160 13 1
29 85 2
88 14 1
111 150 2
182 142 1
121 66 2
34 135 1
132 161 2
96 112 1
74 193 2
151 69 1
80 117 2
175 149 1
126 91 2
189 5 1
138 121 2
56 195 1
9 150 2
45 69 1
77 111 2
60 155 1
121 9 2
2 182 1
79 59 2
95 77 1
162 147 2
154 31 1
89 85 2
191 15 1
157 143 2
47 110 1
56 6 2
87 178 1
40 6 2
24 34 1
17 179 2
168 186 1
118 84 2
73 193 1
24 74 2
96 103 1
142 85 2
3 5 1
8 17 2
70 51 1
134 97 2
110 113 1
26 154 2
106 135 1
108 92 2
88 83 1
109 130 2
145 197 1
15 56 2
38 194 1
63 128 2
76 53 1
77 93 2
135 57 1
160 63 2
183 94 1
13 158 2
36 135 1
169 23 2
179 192 1
11 46 2
77 42 1
130 149 2
49 156 1
5 148 2
67 133 1
193 22 2
187 157 1
194 138 2
12 127 1
173 5 2
21 131 1
117 190 2
106 73 1
74 70 2
85 178 1
182 30 2
101 58 1
61 169 2
96 189 1
36 24 2
142 68 1
23 62 2
104 63 1
90 74 2
112 195 1
2 173 2
85 74 1
45 131 2
97 47 1
95 14 2
155 50 1
11 99 2
142 39 1
150 185 2
62 127 1
0 113 2
109 134 1
178 168 2
11 32 1
72 46 2
101 139 1
77 85 2
176 85 1
36 178 2
169 1 1
59 140 2
137 86 1
14 75 2
10 65 1
47 132 2
160 91 1
111 162 2
8 108 1
91 16 2
189 132 1
57 120 2
61 107 1
20 46 2
86 125 1
4 192 2
133 168 1
129 172 2
154 33 1
75 115 2
82 124 1
152 64 2
181 189 1
193 37 2
65 23 1
108 31 2
67 62 1
125 158 2
0 146 1
37 155 2
128 116 1
172 134 2
124 100 1
151 192 2
115 80 1
91 136 2
94 66 1
60 130 2
65 51 1
62 20 2
162 100 1
32 166 2
137 61 1
78 163 2
153 6 1
154 3 2
180 152 1
11 127 2
42 6 1
25 68 2
70 157 1
191 68 2
97 127 1
167 157 2
14 27 1
162 49 2
23 49 1
136 101 2
19 93 1
65 154 2
189 157 1
115 187 2
165 86 1
111 4 2
160 169 1
108 90 2
168 198 1
103 199 2
188 16 1
171 82 2
72 122 1
37 11 2
8 105 1
173 75 2
143 3 1
71 195 2
152 191 1
73 116 2
88 123 1
90 187 2
13 172 1
69 16 2
124 24 1
131 85 2
38 67 1
122 27 2
181 107 1
90 155 2
15 15 1
146 82 2
58 85 1
32 26 2
185 96 1
155 116 2
124 142 1
190 199 2
93 116 1
86 144 2
36 151 1
109 117 2
59 110 1
61 139 2
57 121 1
32 83 2
47 63 1
67 101 2
91 125 1
187 9 2
175 171 1
117 17 2
70 121 1
170 130 2
10 2 1
169 78 2
25 57 1
137 178 2
79 50 1
135 122 2
85 43 1
14 153 2
172 168 1
157 145 2
168 18 1
15 40 2
54 0 1
26 91 2
34 70 1
190 130 2
47 140 1
172 3 2
18 98 1
149 171 2
191 191 1
37 41 2
67 129 1
104 8 2
114 107 1
112 3 2
71 146 1
11 188 2
67 146 1
147 5 2
80 129 1
136 196 2
132 53 1
150 139 2
172 96 1
127 108 2
75 189 1
96 87 2
16 0 1
26 138 2
20 142 1
131 75 2
148 195 1
83 138 2
121 167 1
1 22 2
45 48 1
53 151 2
22 143 1
20 92 2
119 103 1
96 167 2
154 18 1
17 19 2
55 101 1
88 8 2
53 78 1
50 146 2
154 64 1
14 57 2
155 164 1
74 140 2
41 10 1
189 131 2
114 124 1
62 38 2
192 2 1
87 0 2
97 32 1
164 171 2
136 191 1
166 186 2
183 34 1
69 44 2
174 152 1
131 121 2
180 137 1
56 71 2
186 191 1
11 8 2
28 128 1
147 75 2
32 182 1
90 131 2
87 59 1
196 22 2
187 195 1
192 94 2
90 53 1
120 95 2
35 154 1
0 141 2
115 181 1
154 70 2
152 120 1
30 192 2
54 11 1
18 59 2
87 5 1
16 171 2
7 160 1
71 22 2
48 35 1
102 185 2
142 137 1
12 111 2
108 15 1
83 52 2
5 136 1
190 191 2
171 23 1
148 81 2
98 103 1
20 128 2
74 194 1
174 126 2
117 14 1
172 45 2
21 173 1
193 122 2
114 39 1
41 166 2
181 148 1
124 19 2
113 187 1
192 74 2
144 137 1
54 154 2
26 32 1
155 53 2
88 124 1
135 197 2
190 93 1
65 4 2
56 175 1
43 100 2
115 79 1
169 141 2
35 88 1
22 81 2
52 17 1
12 109 2
140 198 1
190 154 2
188 139 1
135 36 2
22 131 1
149 109 2
152 36 1
150 33 2
68 76 1
43 35 2
109 10 1
63 82 2
138 149 1
29 44 2
188 15 1
40 100 2
78 123 1
35 36 2
20 107 1
18 63 2
32 99 1
0 152 2
125 129 1
97 121 2
20 183 1
97 70 2
117 120 1
92 158 2
150 144 1
1 114 2
172 142 1
38 153 2
158 148 1
4 145 2
192 135 1
163 120 2
135 105 1
19 80 2
110 22 1
193 147 2
41 71 1
22 2 2
92 61 1
106 121 2
67 43 1
168 91 2
52 85 1
44 62 2
9 1 1
150 118 2
28 197 1
75 170 2
163 97 1
199 156 2
103 148 1
26 106 2
8 152 1
84 86 2
107 119 1
192 182 2
33 18 1
26 62 2
164 156 1
179 73 2
123 26 1
133 47 2
93 177 1
143 119 2
176 143 1
34 195 2
155 3 1
167 138 2
41 78 1
21 44 2
20 164 1
43 72 2
89 97 1
185 172 2
110 50 1
70 78 2
165 98 1
184 131 2
130 39 1
44 134 2
18 31 1
73 171 2
118 3 1
8 2 2
40 98 1
145 111 2
195 187 1
92 100 2
76 114 1
147 1 2
100 75 1
151 180 2
30 65 1
45 189 2
180 162 1
151 59 2
75 27 1
41 81 2
103 88 1
21 14 2
27 52 1
12 186 2
88 88 1
156 193 2
130 181 1
138 52 2
182 91 1
74 54 2
67 128 1
162 43 2
180 29 1
106 9 2
62 114 1
21 190 2
107 126 1
30 92 2
61 0 1
168 37 2
23 98 1
125 148 2
163 126 1
65 197 2
156 194 1
153 1 2
181 57 1
40 17 2
25 82 1
128 30 2
20 122 1
45 100 2
120 85 1
45 78 2
87 147 1
23 38 2
186 119 1
193 132 2
101 182 1
54 164 2
188 182 1
184 101 2
50 152 1
197 72 2
87 126 1
120 39 2
142 107 1
75 180 2
191 33 1
101 63 2
164 83 1
164 192 2
143 115 1
160 167 2
144 92 1
170 39 2
45 114 1
167 109 2
106 8 1
123 192 2
104 59 1
3 145 2
174 17 1
24 53 2
124 180 1
26 189 2
169 68 1
25 104 2
30 125 1
88 94 2
13 8 1
12 72 2
0 106 1
189 78 2
74 143 1
36 193 2
63 100 1
162 163 2
95 159 1
197 30 2
73 38 1
124 22 2
136 185 1
28 42 2
158 159 1
194 2 2
29 180 1
8 166 2
108 138 1
14 39 2
132 46 1
171 150 2
172 62 1
193 89 2
75 42 1
131 12 2
52 195 1
190 57 2
188 69 1
105 34 2
114 130 1
60 60 2
20 168 1
41 177 2
193 157 1
58 20 2
136 50 1
180 111 2
90 179 1
136 172 2
177 192 1
94 1 2
173 78 1
41 43 2
68 160 1
155 9 2
60 172 1
187 198 2
155 66 1
64 178 2
60 59 1
198 27 2
129 169 1
177 195 2
11 158 1
138 162 2
134 19 1
79 25 2
175 10 1
131 180 2
159 89 1
127 15 2
79 132 1
140 64 2
148 38 1
172 170 2
75 135 1
162 70 2
121 136 1
109 162 2
120 125 1
116 63 2
175 75 1
49 18 2
65 139 1
159 143 2
196 79 1
1 72 2
123 28 1
12 113 2
1 136 1
199 14 2
59 47 1
189 168 2
4 155 1
115 129 2
155 131 1
180 38 2
108 184 1
191 104 2
195 186 1
136 62 2
138 36 1
40 146 2
90 24 1
82 2 2
130 84 1
95 155 2
160 175 1
47 89 2
74 126 1
72 1 2
155 31 1
184 156 2
98 144 1
10 12 2
15 162 1
81 82 2
10 172 1
157 141 2
13 89 1
74 178 2
49 75 1
80 113 2
57 139 1
180 183 2
186 62 1
103 170 2
51 10 1
167 117 2
30 33 1
16 71 2
33 12 1
139 130 2
16 1 1
49 21 2
198 173 1
83 51 2
55 28 1
194 54 2
176 171 1
191 45 2
14 93 1
63 45 2
108 77 1
4 87 2
31 86 1
98 143 2
190 124 1
64 187 2
5 160 1
139 20 2
37 179 1
194 21 2
172 69 1
39 78 2
15 37 1
41 188 2
125 131 1
48 167 2
153 95 1
127 138 2
196 31 1
163 20 2
51 139 1
176 27 2
15 155 1
29 182 2
157 64 1
101 165 2
102 82 1
36 141 2
29 151 1
10 73 2
197 92 1
129 2 2
7 170 1
111 139 2
13 110 1
59 25 2
129 89 1
104 173 2
45 51 1
5 105 2
154 110 1
113 190 2
13 64 1
60 126 2
152 65 1
18 65 2
28 72 1
174 159 2
190 59 1
19 157 2
131 95 1
59 198 2
146 160 1
65 31 2
36 158 1
92 12 2
6 162 1
131 119 2
119 166 1
119 68 2
55 96 1
29 198 2
151 196 1
14 159 2
75 64 1
115 44 2
140 148 1
139 171 2
91 90 1
185 140 2
184 122 1
165 29 2
47 172 1
72 139 2
166 26 1
129 128 2
11 47 1
27 113 2
32 67 1
107 41 2
84 192 1
114 24 2
192 191 1
186 30 2
106 151 1
44 2 2
178 53 1
43 149 2
167 130 1
134 77 2
167 111 1
132 176 2
120 78 1
73 179 2
38 174 1
97 48 2
130 7 1
153 162 2
145 107 1
187 55 2
23 1 1
62 16 2
10 189 1
109 133 2
38 117 1
186 40 2
9 163 1
62 97 2
95 190 1
81 65 2
134 136 1
90 81 2
44 14 1
190 152 2
129 20 1
177 14 2
73 180 1
199 13 2
89 116 1
17 152 2
181 70 1
1 117 2
0 182 1
181 64 2
178 49 1
40 41 2
183 54 1
13 185 2
3 178 1
33 192 2
173 131 1
96 157 2
51 40 1
95 160 2
131 65 1
183 85 2
80 68 1
62 68 2
28 3 1
17 0 2
132 59 1
11 27 2
150 86 1
120 165 2
110 128 1
192 150 2
34 162 1
146 6 2
195 83 1
64 127 2
109 138 1
85 162 2
14 140 1
15 190 2
15 58 1
181 177 2
41 142 1
123 186 2
90 118 1
58 190 2
137 136 1
145 163 2
167 127 1
149 9 2
49 10 1
172 176 2
155 161 1
154 87 2
5 109 1
190 40 2
132 172 1
49 184 2
180 136 1
55 82 2
80 155 1
197 199 2
185 26 1
86 153 2
193 20 1
74 166 2
199 68 1
184 103 2
123 19 1
98 155 2
167 134 1
79 116 2
96 126 1
147 66 2
192 3 1
118 12 2
180 102 1
177 95 2
86 11 1
169 69 2
60 57 1
33 186 2
40 59 1
77 50 2
6 154 1
125 113 2
63 102 1
70 22 2
15 19 1
23 86 2
25 193 1
70 41 2
5 72 1
43 199 2
65 198 1
162 88 2
180 178 1
97 137 2
28 120 1
12 6 2
65 58 1
117 194 2
130 190 1
187 169 2
196 126 1
77 91 2
69 191 1
30 69 2
40 71 1
20 44 2
146 58 1
179 59 2
141 177 1
134 78 2
85 70 1
6 175 2
18 10 1
26 169 2
144 45 1
89 177 2
71 54 1
111 131 2
34 174 1
119 74 2
111 14 1
25 189 2
95 68 1
174 142 2
76 163 1
153 106 2
174 185 1
115 149 2
81 3 1
102 149 2
133 165 1
195 137 2
37 57 1
91 68 2
22 72 1
66 152 2
0 184 1
189 35 2
134 131 1
60 118 2
53 18 1
82 36 2
198 140 1
6 146 2
156 151 1
40 8 2
103 38 1
199 80 2
192 72 1
98 2 2
189 67 1
9 132 2
173 110 1
166 93 2
102 142 1
190 143 2
103 46 1
38 34 2
89 38 1
112 112 2
177 132 1
141 190 2
23 179 1
118 167 2
196 43 1
101 153 2
86 1 1
61 25 2
133 176 1
99 63 2
149 14 1
39 73 2
129 195 1
135 104 2
102 134 1
141 167 2
80 44 1
39 18 2
152 16 1
54 189 2
30 110 1
67 47 2
33 52 1
64 174 2
126 171 1
6 37 2
64 166 1
95 16 2
129 133 1
138 88 2
74 89 1
199 46 2
57 71 1
199 195 2
92 178 1
156 41 2
16 102 1
110 8 2
108 158 1
14 151 2
125 196 1
181 166 2
60 188 1
165 15 2
135 178 1
138 159 2
135 189 1
112 14 2
78 103 1
99 80 2
150 31 1
191 80 2
51 82 1
116 23 2
188 52 1
136 147 2
73 139 1
186 165 2
49 69 1
153 198 2
51 123 1
163 195 2
192 66 1
181 18 2
13 25 1
196 7 2
116 41 1
67 56 2
122 42 1
138 155 2
34 189 1
174 3 2
45 2 1
44 72 2
122 52 1
29 135 2
113 17 1
10 88 2
21 59 1
198 147 2
111 165 1
81 130 2
69 136 1
183 176 2
65 113 1
21 5 2
162 132 1
166 144 2
64 14 1
29 162 2
41 134 1
56 194 2
181 160 1
41 144 2
110 120 1
189 140 2
169 79 1
14 29 2
122 194 1
68 197 2
102 180 1
11 197 2
166 81 1
23 3 2
33 37 1
12 55 2
55 132 1
48 194 2
135 45 1
53 94 2
81 70 1
190 174 2
15 33 1
189 118 2
64 82 1
157 57 2
144 111 1
68 63 2
5 122 1
113 101 2
0 8 1
194 34 2
100 55 1
59 126 2
44 156 1
56 23 2
96 34 1
15 72 2
157 97 1
17 189 2
117 50 1
121 92 2
149 17 1
98 140 2
69 188 1
39 56 2
120 177 1
125 138 2
136 16 1
154 122 2
94 40 1
40 165 2
36 123 1
18 46 2
124 152 1
94 53 2
106 76 1
135 112 2
50 15 1
197 9 2
78 181 1
195 43 2
120 3 1
105 136 2
93 154 1
100 191 2
91 198 1
160 116 2
169 150 1
91 116 2
110 88 1
36 129 2
129 114 1
170 56 2
172 189 1
120 142 2
22 174 1
28 183 2
25 199 1
134 13 2
79 62 1
178 68 2
68 154 1
152 11 2
74 10 1
93 115 2
72 63 1
68 61 2
65 142 1
44 95 2
112 128 1
51 131 2
98 180 1
42 61 2
27 140 1
76 10 2
180 124 1
5 36 2
88 126 1
142 121 2
26 183 1
139 187 2
38 84 1
189 92 2
143 166 1
106 2 2
146 179 1
19 106 2
125 155 1
72 182 2
34 141 1
3 54 2
180 117 1
189 146 2
67 16 1
101 176 2
177 84 1
148 151 2
69 42 1
144 21 2
91 192 1
22 136 2
198 9 1
48 58 2
24 175 1
54 112 2
160 137 1
26 110 2
48 126 1
48 121 2
146 44 1
21 83 2
176 20 1
185 161 2
26 111 1
70 63 2
10 178 1
7 45 2
0 84 1
51 126 2
61 197 1
19 61 2
126 179 1
98 87 2
47 41 1
136 70 2
185 7 1
152 157 2
139 123 1
111 53 2
72 90 1
30 41 2
121 80 1
84 164 2
138 175 1
162 33 2
4 166 1
159 178 2
48 170 1
185 105 2
166 105 1
3 83 2
58 46 1
185 53 2
46 39 1
151 83 2
109 7 1
189 11 2
87 197 1
79 91 2
45 116 1
179 158 2
114 126 1
23 4 2
44 48 1
179 125 2
86 127 1
125 24 2
80 183 1
161 145 2
52 178 1
80 24 2
37 196 1
48 174 2
64 6 1
176 150 2
184 77 1
117 141 2
42 63 1
36 77 2
128 172 1
191 21 2
11 141 1
159 119 2
166 19 1
63 77 2
169 152 1
17 29 2
5 135 1
12 132 2
66 6 1
44 172 2
175 117 1
140 139 2
151 157 1
37 69 2
14 24 1
8 176 2
32 161 1
47 88 2
190 17 1
35 136 2
186 91 1
67 118 2
105 183 1
133 131 2
55 193 1
185 167 2
179 182 1
3 6 2
35 110 1
118 9 2
109 105 1
54 199 2
60 133 1
65 29 2
142 58 1
86 83 2
189 155 1
162 18 2
53 143 1
91 18 2
121 87 1
147 142 2
105 117 1
155 81 2
117 168 1
150 177 2
181 72 1
39 124 2
159 19 1
185 6 2
164 60 1
5 115 2
64 61 1
172 11 2
196 13 1
7 49 2
43 61 1
126 187 2
102 105 1
149 31 2
63 119 1
166 175 2
66 126 1
190 147 2
21 110 1
93 54 2
89 45 1
155 139 2
4 72 1
182 39 2
22 44 1
92 75 2
109 103 1
4 52 2
149 76 1
184 113 2
165 95 1
99 87 2
9 113 1
115 22 2
35 196 1
52 18 2
171 192 1
28 16 2
133 95 1
52 168 2
179 170 1
92 90 2
98 171 1
22 57 2
159 124 1
154 93 2
103 28 1
65 121 2
155 138 1
167 133 2
52 123 1
59 62 2
60 192 1
65 91 2
134 83 1
95 122 2
17 48 1
22 52 2
18 125 1
36 59 2
77 13 1
87 134 2
46 152 1
60 171 2
152 1 1
